Timestamp,Time of Day (min),Weather ID (#),Model,Label,Confidence (%),Size (px^2),AEB (bool),DTC (m),Throttle (%),Steering (%),Brake (%),Handbrake (%),PosX (m),PosY (m),PosZ (m),RotX (rad),RotY (rad),RotZ (rad),Collisions (#)
2024-04-06 17:59:41.331233,300,4,yolov3-tiny,,0.0,,0,148.03,0.0,0.0,0.0,0.0,-208.24,-263.091,342.014,0.001,0.004,1.802,0
2024-04-06 17:59:41.651900,300,4,yolov3-tiny,,0.0,,0,148.03,0.2,0.0,0.0,0.0,-208.24,-263.091,342.014,0.001,0.004,1.802,0
2024-04-06 17:59:41.942225,300,4,yolov3-tiny,,0.0,,0,148.02,0.2,0.0,0.0,0.0,-208.24,-263.086,342.014,0.001,0.004,1.802,0
2024-04-06 17:59:42.273255,300,4,yolov3-tiny,,0.0,,0,148.01,0.2,0.0,0.0,0.0,-208.244,-263.072,342.014,0.001,0.004,1.802,0
2024-04-06 17:59:42.583308,300,4,yolov3-tiny,,0.0,,0,147.99,0.2,0.0,0.0,0.0,-208.248,-263.05,342.014,0.001,0.004,1.802,0
2024-04-06 17:59:42.870052,300,4,yolov3-tiny,,0.0,,0,147.95,0.2,0.0,0.0,0.0,-208.257,-263.017,342.013,0.001,0.004,1.802,0
2024-04-06 17:59:43.104098,300,4,yolov3-tiny,,0.0,,0,147.93,0.2,0.0,0.0,0.0,-208.263,-262.989,342.013,0.001,0.004,1.802,0
2024-04-06 17:59:43.346837,300,4,yolov3-tiny,,0.0,,0,147.89,0.2,0.0,0.0,0.0,-208.271,-262.958,342.013,0.001,0.004,1.802,0
2024-04-06 17:59:43.593308,300,4,yolov3-tiny,,0.0,,0,147.86,0.2,0.0,0.0,0.0,-208.28,-262.923,342.013,0.001,0.004,1.802,0
2024-04-06 17:59:43.905351,300,4,yolov3-tiny,,0.0,,0,147.81,0.2,0.0,0.0,0.0,-208.289,-262.88,342.013,0.001,0.004,1.802,0
2024-04-06 17:59:44.247030,300,4,yolov3-tiny,,0.0,,0,147.74,0.2,0.0,0.0,0.0,-208.306,-262.809,342.012,0.001,0.004,1.802,0
