Timestamp,Time of Day (min),Weather ID (#),Model,Label,Confidence (%),Size (px^2),AEB (bool),DTC (m),Throttle (%),Steering (%),Brake (%),Handbrake (%),PosX (m),PosY (m),PosZ (m),RotX (rad),RotY (rad),RotZ (rad),Collisions (#)
2024-04-06 17:24:45.917637,660,8,yolov3,umbrella,63.06,2912,0,148.03,0.0,0.0,0.0,0.0,-208.24,-263.091,342.014,0.002,0.004,1.802,0
2024-04-06 17:24:46.666779,660,8,yolov3,,0.0,,0,148.03,0.2,0.0,0.0,0.0,-208.24,-263.091,342.014,0.001,0.004,1.802,0
2024-04-06 17:24:47.341615,660,8,yolov3,,0.0,,0,148.01,0.2,0.0,0.0,0.0,-208.244,-263.072,342.014,0.001,0.004,1.802,0
2024-04-06 17:24:47.870834,660,8,yolov3,,0.0,,0,147.96,0.2,0.0,0.0,0.0,-208.256,-263.024,342.014,0.001,0.004,1.802,0
2024-04-06 17:24:48.353135,660,8,yolov3,,0.0,,0,147.9,0.2,0.0,0.0,0.0,-208.269,-262.966,342.013,0.001,0.004,1.802,0
2024-04-06 17:24:48.828335,660,8,yolov3,,0.0,,0,147.82,0.2,0.0,0.0,0.0,-208.287,-262.888,342.013,0.001,0.004,1.802,0
2024-04-06 17:24:49.498461,660,8,yolov3,,0.0,,0,147.72,0.2,0.0,0.0,0.0,-208.31,-262.792,342.012,0.001,0.004,1.802,0
2024-04-06 17:24:50.127523,660,8,yolov3,,0.0,,0,147.57,0.2,0.0,0.0,0.0,-208.345,-262.644,342.011,0.001,0.004,1.802,0
2024-04-06 17:24:50.662966,660,8,yolov3,,0.0,,0,147.43,0.2,0.0,0.0,0.0,-208.378,-262.504,342.011,0.001,0.004,1.802,0
2024-04-06 17:24:51.220766,660,8,yolov3,,0.0,,0,147.26,0.2,0.0,0.0,0.0,-208.415,-262.342,342.01,0.002,0.004,1.802,0
2024-04-06 17:24:51.693330,660,8,yolov3,,0.0,,0,147.07,0.2,0.0,0.0,0.0,-208.458,-262.161,342.009,0.001,0.004,1.802,0
2024-04-06 17:24:52.167262,660,8,yolov3,,0.0,,0,146.87,0.2,0.0,0.0,0.0,-208.506,-261.96,342.008,0.001,0.004,1.802,0
2024-04-06 17:24:52.667184,660,8,yolov3,,0.0,,0,146.64,0.2,0.0,0.0,0.0,-208.559,-261.737,342.007,0.003,0.004,1.802,0
2024-04-06 17:24:53.180508,660,8,yolov3,,0.0,,0,146.39,0.2,0.0,0.0,0.0,-208.616,-261.493,342.006,0.003,0.004,1.802,0
2024-04-06 17:24:53.609383,660,8,yolov3,,0.0,,0,146.19,0.2,0.0,0.0,0.0,-208.662,-261.296,342.005,6.283,0.003,1.802,0
2024-04-06 17:24:54.095681,660,8,yolov3,,0.0,,0,145.9,0.2,0.0,0.0,0.0,-208.728,-261.015,342.004,6.283,0.003,1.802,0
2024-04-06 17:24:54.514348,660,8,yolov3,,0.0,,0,145.67,0.2,0.0,0.0,0.0,-208.782,-260.79,342.003,6.283,0.003,1.802,0
2024-04-06 17:24:55.016021,660,8,yolov3,,0.0,,0,145.34,0.2,0.0,0.0,0.0,-208.857,-260.47,342.002,6.283,0.003,1.802,0
2024-04-06 17:24:55.511758,660,8,yolov3,,0.0,,0,144.99,0.2,0.0,0.0,0.0,-208.937,-260.128,342.0,6.283,0.003,1.802,0
2024-04-06 17:24:56.022126,660,8,yolov3,,0.0,,0,144.61,0.2,0.0,0.0,0.0,-209.023,-259.764,341.999,6.283,0.003,1.802,0
2024-04-06 17:24:56.509100,660,8,yolov3,,0.0,,0,144.22,0.2,0.0,0.0,0.0,-209.114,-259.378,341.997,6.283,0.003,1.802,0
2024-04-06 17:24:57.014985,660,8,yolov3,,0.0,,0,143.79,0.2,0.0,0.0,0.0,-209.211,-258.969,341.996,6.283,0.003,1.802,0
2024-04-06 17:24:57.427114,660,8,yolov3,,0.0,,0,143.46,0.2,0.0,0.0,0.0,-209.287,-258.646,341.995,6.283,0.003,1.802,0
2024-04-06 17:24:57.918233,660,8,yolov3,,0.0,,0,143.0,0.2,0.0,0.0,0.0,-209.393,-258.196,341.993,6.283,0.003,1.802,0
2024-04-06 17:24:58.390175,660,8,yolov3,,0.0,,0,142.51,0.2,0.0,0.0,0.0,-209.504,-257.723,341.991,6.283,0.003,1.802,0
2024-04-06 17:24:58.880832,660,8,yolov3,,0.0,,0,142.01,0.2,0.0,0.0,0.0,-209.621,-257.227,341.99,6.283,0.003,1.802,0
2024-04-06 17:24:59.269598,660,8,yolov3,,0.0,,0,141.61,0.2,0.0,0.0,0.0,-209.713,-256.838,341.988,6.283,0.003,1.802,0
2024-04-06 17:24:59.660910,660,8,yolov3,,0.0,,0,141.19,0.2,0.0,0.0,0.0,-209.808,-256.437,341.987,6.283,0.003,1.802,0
2024-04-06 17:25:00.162859,660,8,yolov3,,0.0,,0,140.62,0.2,0.0,0.0,0.0,-209.939,-255.881,341.986,6.283,0.003,1.802,0
2024-04-06 17:25:00.616767,660,8,yolov3,,0.0,,0,140.18,0.2,0.0,0.0,0.0,-210.041,-255.447,341.984,6.283,0.002,1.802,0
2024-04-06 17:25:01.041408,660,8,yolov3,,0.0,,0,139.72,0.2,0.0,0.0,0.0,-210.146,-255.0,341.983,6.283,0.002,1.802,0
2024-04-06 17:25:01.430890,660,8,yolov3,,0.0,,0,139.24,0.2,0.0,0.0,0.0,-210.255,-254.54,341.982,6.283,0.002,1.802,0
2024-04-06 17:25:01.823784,660,8,yolov3,,0.0,,0,138.76,0.2,0.0,0.0,0.0,-210.367,-254.065,341.98,6.282,0.002,1.802,0
2024-04-06 17:25:02.222681,660,8,yolov3,,0.0,,0,138.26,0.2,0.0,0.0,0.0,-210.481,-253.577,341.979,6.282,0.002,1.802,0
2024-04-06 17:25:02.617149,660,8,yolov3,,0.0,,0,137.74,0.2,0.0,0.0,0.0,-210.6,-253.075,341.977,6.282,0.002,1.802,0
2024-04-06 17:25:03.015328,660,8,yolov3,,0.0,,0,137.21,0.2,0.0,0.0,0.0,-210.722,-252.559,341.976,6.282,0.002,1.802,0
2024-04-06 17:25:03.498820,660,8,yolov3,,0.0,,0,136.48,0.2,0.0,0.0,0.0,-210.889,-251.849,341.975,6.282,0.002,1.802,0
2024-04-06 17:25:03.992166,660,8,yolov3,,0.0,,0,135.73,0.2,0.0,0.0,0.0,-211.063,-251.115,341.973,6.282,0.001,1.802,0
2024-04-06 17:25:04.412541,660,8,yolov3,,0.0,,0,135.14,0.2,0.0,0.0,0.0,-211.196,-250.548,341.972,6.282,0.001,1.802,0
2024-04-06 17:25:04.810741,660,8,yolov3,,0.0,,0,134.55,0.2,0.0,0.0,0.0,-211.333,-249.967,341.971,6.283,0.001,1.802,0
2024-04-06 17:25:05.212097,660,8,yolov3,,0.0,,0,133.93,0.2,0.0,0.0,0.0,-211.474,-249.372,341.97,6.283,0.001,1.802,0
2024-04-06 17:25:05.704409,660,8,yolov3,,0.0,,0,133.1,0.2,0.0,0.0,0.0,-211.666,-248.556,341.969,6.283,0.001,1.802,0
2024-04-06 17:25:06.113220,660,8,yolov3,,0.0,,0,132.45,0.2,0.0,0.0,0.0,-211.813,-247.929,341.968,6.283,0.001,1.802,0
2024-04-06 17:25:06.549632,660,8,yolov3,,0.0,,0,131.79,0.2,0.0,0.0,0.0,-211.964,-247.288,341.967,6.283,0.001,1.802,0
2024-04-06 17:25:07.032541,660,8,yolov3,,0.0,,0,130.89,0.2,0.0,0.0,0.0,-212.171,-246.411,341.966,6.283,0.0,1.802,0
2024-04-06 17:25:07.442122,660,8,yolov3,,0.0,,0,130.2,0.2,0.0,0.0,0.0,-212.33,-245.737,341.965,6.283,0.0,1.802,0
2024-04-06 17:25:07.941540,660,8,yolov3,,0.0,,0,129.26,0.2,0.0,0.0,0.0,-212.547,-244.818,341.965,6.283,0.0,1.802,0
2024-04-06 17:25:08.443057,660,8,yolov3,,0.0,,0,128.29,0.2,0.0,0.0,0.0,-212.769,-243.874,341.964,6.283,0.005,1.802,0
2024-04-06 17:25:08.846326,660,8,yolov3,,0.0,,0,127.54,0.2,0.0,0.0,0.0,-212.939,-243.15,341.964,0.003,-0.002,1.802,0
2024-04-06 17:25:09.359084,660,8,yolov3,,0.0,,0,126.53,0.2,0.0,0.0,0.0,-213.171,-242.164,341.963,0.004,6.283,1.802,0
2024-04-06 17:25:09.788745,660,8,yolov3,,0.0,,0,125.75,0.2,0.0,0.0,0.0,-213.35,-241.408,341.963,-0.001,6.283,1.802,0
2024-04-06 17:25:10.194357,660,8,yolov3,,0.0,,0,124.96,0.2,0.0,0.0,0.0,-213.531,-240.638,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:10.690984,660,8,yolov3,,0.0,,0,123.89,0.2,0.0,0.0,0.0,-213.778,-239.591,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:11.095672,660,8,yolov3,,0.0,,0,123.06,0.2,0.0,0.0,0.0,-213.966,-238.79,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:11.496976,660,8,yolov3,,0.0,,0,122.23,0.2,0.0,0.0,0.0,-214.158,-237.975,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:11.997320,660,8,yolov3,,0.0,,0,121.09,0.2,0.0,0.0,0.0,-214.419,-236.867,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:12.486437,660,8,yolov3,,0.0,,0,119.92,0.2,0.0,0.0,0.0,-214.686,-235.735,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:12.993666,660,8,yolov3,,0.0,,0,118.74,0.2,0.0,0.0,0.0,-214.959,-234.578,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:13.495389,660,8,yolov3,,0.0,,0,117.52,0.2,0.0,0.0,0.0,-215.237,-233.396,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:13.899617,660,8,yolov3,,0.0,,0,116.59,0.2,0.0,0.0,0.0,-215.449,-232.494,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:14.341102,660,8,yolov3,,0.0,,0,115.65,0.2,0.0,0.0,0.0,-215.665,-231.578,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:14.749055,660,8,yolov3,,0.0,,0,114.7,0.2,0.0,0.0,0.0,-215.884,-230.647,341.961,0.0,6.282,1.802,0
2024-04-06 17:25:15.246011,660,8,yolov3,,0.0,,0,113.4,0.2,0.0,0.0,0.0,-216.182,-229.385,341.963,0.004,0.003,1.802,0
2024-04-06 17:25:15.687165,660,8,yolov3,,0.0,,0,112.41,0.2,0.0,0.0,0.0,-216.409,-228.423,341.963,6.283,6.283,1.802,0
2024-04-06 17:25:16.095230,660,8,yolov3,,0.0,,0,111.41,0.2,0.0,0.0,0.0,-216.638,-227.446,341.965,0.0,0.0,1.802,0
2024-04-06 17:25:16.586627,660,8,yolov3,,0.0,,0,110.05,0.2,0.0,0.0,0.0,-216.95,-226.121,341.962,0.004,6.283,1.802,0
2024-04-06 17:25:17.094550,660,8,yolov3,,0.0,,0,108.66,0.2,0.0,0.0,0.0,-217.268,-224.772,341.963,-0.001,6.283,1.802,0
2024-04-06 17:25:17.590805,660,8,yolov3,,0.0,,0,107.25,0.2,0.0,0.0,0.0,-217.591,-223.398,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:18.103743,660,8,yolov3,,0.0,,0,105.81,0.2,0.0,0.0,0.0,-217.921,-221.999,341.963,0.0,6.283,1.802,0
2024-04-06 17:25:18.610125,660,8,yolov3,,0.0,,0,104.35,0.2,0.0,0.0,0.0,-218.256,-220.575,341.962,0.0,6.282,1.802,0
2024-04-06 17:25:19.009077,660,8,yolov3,,0.0,,0,103.24,0.2,0.0,0.0,0.0,-218.512,-219.491,341.962,0.0,6.283,1.802,0
2024-04-06 17:25:19.424823,660,8,yolov3,,0.0,,0,102.11,0.2,0.0,0.0,0.0,-218.771,-218.392,341.963,0.0,-0.001,1.802,0
2024-04-06 17:25:19.922719,660,8,yolov3,,0.0,,0,100.58,0.2,0.0,0.0,0.0,-219.121,-216.906,341.965,-0.001,0.0,1.802,0
2024-04-06 17:25:20.325848,660,8,yolov3,,0.0,,0,99.42,0.2,0.0,0.0,0.0,-219.387,-215.774,341.963,0.0,6.282,1.802,0
2024-04-06 17:25:20.724027,660,8,yolov3,,0.0,,0,98.24,0.2,0.0,0.0,0.0,-219.657,-214.63,341.962,6.282,6.28,1.802,0
2024-04-06 17:25:21.147201,660,8,yolov3,,0.0,,0,97.05,0.2,0.0,0.0,0.0,-219.931,-213.473,341.963,6.282,6.28,1.802,0
2024-04-06 17:25:21.550056,660,8,yolov3,,0.0,,0,95.85,0.2,0.0,0.0,0.0,-220.207,-212.306,341.966,6.28,6.279,1.802,0
2024-04-06 17:25:21.963896,660,8,yolov3,,0.0,,0,94.64,0.2,0.0,0.0,0.0,-220.487,-211.126,341.971,6.279,6.282,1.802,0
2024-04-06 17:25:22.497090,660,8,yolov3,,0.0,,0,93.0,0.2,0.0,0.0,0.0,-220.866,-209.531,341.977,6.278,0.002,1.803,0
2024-04-06 17:25:23.002944,660,8,yolov3,,0.0,,0,91.32,0.2,0.0,0.0,0.0,-221.254,-207.896,341.974,6.28,0.003,1.802,0
2024-04-06 17:25:23.488770,660,8,yolov3,,0.0,,0,89.6,0.2,0.0,0.0,0.0,-221.651,-206.217,341.968,6.281,0.002,1.802,0
2024-04-06 17:25:23.904388,660,8,yolov3,,0.0,,0,88.26,0.2,0.0,0.0,0.0,-221.956,-204.921,341.963,6.283,6.283,1.802,0
2024-04-06 17:25:24.427247,660,8,yolov3,,0.0,,0,86.45,0.2,0.0,0.0,0.0,-222.371,-203.155,341.96,0.0,6.282,1.802,0
2024-04-06 17:25:24.858986,660,8,yolov3,,0.0,,0,85.06,0.2,0.0,0.0,0.0,-222.69,-201.801,341.961,0.0,6.283,1.802,0
2024-04-06 17:25:25.276983,660,8,yolov3,,0.0,,0,83.63,0.2,0.0,0.0,0.0,-223.017,-200.413,341.961,0.0,6.283,1.802,0
2024-04-06 17:25:25.681444,660,8,yolov3,,0.0,,0,82.18,0.2,0.0,0.0,0.0,-223.35,-199.0,341.959,6.276,6.279,1.802,0
2024-04-06 17:25:26.104036,660,8,yolov3,,0.0,,0,80.7,0.2,0.0,0.0,0.0,-223.694,-197.555,341.961,6.277,6.276,1.801,0
2024-04-06 17:25:26.520935,660,8,yolov3,,0.0,,0,79.18,0.2,0.0,0.0,0.0,-224.039,-196.083,341.97,6.277,0.002,1.801,0
2024-04-06 17:25:26.909113,660,8,yolov3,,0.0,,0,77.64,0.2,0.0,0.0,0.0,-224.393,-194.577,341.98,6.273,0.008,1.801,0
2024-04-06 17:25:27.297876,660,8,yolov3,,0.0,,0,76.06,0.2,0.0,0.0,0.0,-224.755,-193.038,341.962,6.282,6.282,1.802,0
2024-04-06 17:25:27.699200,660,8,yolov3,,0.0,,0,74.44,0.2,0.0,0.0,0.0,-225.12,-191.462,341.958,0.001,6.281,1.802,0
2024-04-06 17:25:28.134222,660,8,yolov3,,0.0,,0,72.79,0.2,0.0,0.0,0.0,-225.498,-189.854,341.962,6.283,0.0,1.802,0
2024-04-06 17:25:28.591247,660,8,yolov3,,0.0,,0,71.1,0.2,0.0,0.0,0.0,-225.885,-188.211,341.96,6.283,6.282,1.802,0
2024-04-06 17:25:29.092271,660,8,yolov3,,0.0,,0,69.37,0.2,0.0,0.0,0.0,-226.282,-186.533,341.96,6.278,6.278,1.802,0
