Timestamp,Time of Day (min),Weather ID (#),Model,Label,Confidence (%),Size (px^2),AEB (bool),DTC (m),Throttle (%),Steering (%),Brake (%),Handbrake (%),PosX (m),PosY (m),PosZ (m),RotX (rad),RotY (rad),RotZ (rad),Collisions (#)
2024-03-18 16:47:03.407171,660,3,yolov2,,0.0,,0,148.03,0.0,0.0,0.0,0.0,-208.24,-263.091,342.014,0.001,0.004,1.802,0
2024-03-18 16:47:04.093921,660,3,yolov2,,0.0,,0,148.03,0.2,0.0,0.0,0.0,-208.24,-263.091,342.014,0.001,0.004,1.802,0
2024-03-18 16:47:04.522329,660,3,yolov2,,0.0,,0,148.02,0.2,0.0,0.0,0.0,-208.242,-263.081,342.014,0.001,0.004,1.802,0
2024-03-18 16:47:04.856442,660,3,yolov2,,0.0,,0,148.0,0.2,0.0,0.0,0.0,-208.246,-263.062,342.014,0.001,0.004,1.802,0
2024-03-18 16:47:05.219648,660,3,yolov2,,0.0,,0,147.97,0.2,0.0,0.0,0.0,-208.253,-263.033,342.014,0.001,0.004,1.802,0
2024-03-18 16:47:05.520300,660,3,yolov2,,0.0,,0,147.93,0.2,0.0,0.0,0.0,-208.262,-262.997,342.013,0.001,0.004,1.802,0
2024-03-18 16:47:05.833200,660,3,yolov2,,0.0,,0,147.89,0.2,0.0,0.0,0.0,-208.272,-262.955,342.013,0.001,0.004,1.802,0
2024-03-18 16:47:06.131171,660,3,yolov2,,0.0,,0,147.84,0.2,0.0,0.0,0.0,-208.283,-262.905,342.013,0.002,0.004,1.802,0
2024-03-18 16:47:06.438613,660,3,yolov2,,0.0,,0,147.78,0.2,0.0,0.0,0.0,-208.297,-262.846,342.012,0.002,0.004,1.802,0
2024-03-18 16:47:06.777866,660,3,yolov2,,0.0,,0,147.7,0.2,0.0,0.0,0.0,-208.314,-262.774,342.012,0.001,0.004,1.802,0
2024-03-18 16:47:07.064222,660,3,yolov2,,0.0,,0,147.63,0.2,0.0,0.0,0.0,-208.331,-262.703,342.012,0.001,0.004,1.802,0
2024-03-18 16:47:07.364876,660,3,yolov2,,0.0,,0,147.55,0.2,0.0,0.0,0.0,-208.351,-262.62,342.011,0.001,0.004,1.802,0
2024-03-18 16:47:07.668915,660,3,yolov2,,0.0,,0,147.45,0.2,0.0,0.0,0.0,-208.373,-262.524,342.011,0.001,0.004,1.802,0
2024-03-18 16:47:07.985067,660,3,yolov2,,0.0,,0,147.34,0.2,0.0,0.0,0.0,-208.397,-262.422,342.01,0.002,0.004,1.802,0
2024-03-18 16:47:08.266798,660,3,yolov2,,0.0,,0,147.23,0.2,0.0,0.0,0.0,-208.422,-262.317,342.01,0.001,0.004,1.802,0
