Timestamp,Time of Day (min),Weather ID (#),Model,Label,Confidence (%),Size (px^2),AEB (bool),DTC (m),Throttle (%),Steering (%),Brake (%),Handbrake (%),PosX (m),PosY (m),PosZ (m),RotX (rad),RotY (rad),RotZ (rad),Collisions (#)
2024-03-27 09:16:41.475478,300,1,yolov3,umbrella,59.07,3003,0,148.03,0.0,0.0,0.0,0.0,-208.24,-263.091,342.014,0.001,0.004,1.802,0
2024-03-27 09:16:41.958391,300,1,yolov3,,0.0,,0,148.03,0.2,0.0,0.0,0.0,-208.24,-263.091,342.014,0.001,0.004,1.802,0
2024-03-27 09:16:42.458401,300,1,yolov3,,0.0,,0,148.02,0.2,0.0,0.0,0.0,-208.243,-263.078,342.014,0.001,0.004,1.802,0
2024-03-27 09:16:43.118475,300,1,yolov3,,0.0,,0,147.98,0.2,0.0,0.0,0.0,-208.249,-263.047,342.013,0.001,0.004,1.802,0
2024-03-27 09:16:43.808613,300,1,yolov3,,0.0,,0,147.92,0.2,0.0,0.0,0.0,-208.265,-262.982,342.013,0.001,0.004,1.802,0
2024-03-27 09:16:44.402518,300,1,yolov3,,0.0,,0,147.84,0.2,0.0,0.0,0.0,-208.282,-262.91,342.013,0.001,0.004,1.802,0
2024-03-27 09:16:44.904267,300,1,yolov3,traffic light,53.07,190,0,147.75,0.2,0.0,0.0,0.0,-208.304,-262.818,342.012,0.001,0.004,1.802,0
2024-03-27 09:16:45.492656,300,1,yolov3,,0.0,,0,147.64,0.2,0.0,0.0,0.0,-208.33,-262.707,342.012,0.002,0.004,1.802,0
2024-03-27 09:16:46.086302,300,1,yolov3,traffic light,79.04,190,0,147.5,0.2,0.0,0.0,0.0,-208.36,-262.577,342.011,0.001,0.004,1.802,0
2024-03-27 09:16:46.806525,300,1,yolov3,traffic light,63.22,180,0,147.35,0.2,0.0,0.0,0.0,-208.396,-262.425,342.01,0.001,0.004,1.802,0
2024-03-27 09:16:47.461961,300,1,yolov3,,0.0,,0,147.12,0.2,0.0,0.0,0.0,-208.448,-262.209,342.009,0.001,0.004,1.802,0
2024-03-27 09:16:48.020066,300,1,yolov3,,0.0,,0,146.87,0.2,0.0,0.0,0.0,-208.506,-261.961,342.008,0.001,0.004,1.802,0
2024-03-27 09:16:48.537556,300,1,yolov3,bench,57.17,3549,0,146.64,0.2,0.0,0.0,0.0,-208.558,-261.739,342.007,0.002,0.004,1.802,0
2024-03-27 09:16:49.065994,300,1,yolov3,,0.0,,0,146.39,0.2,0.0,0.0,0.0,-208.616,-261.495,342.006,0.004,0.004,1.802,0
2024-03-27 09:16:49.591979,300,1,yolov3,,0.0,,0,146.12,0.2,0.0,0.0,0.0,-208.678,-261.231,342.005,6.283,0.003,1.802,0
2024-03-27 09:16:50.127215,300,1,yolov3,,0.0,,0,145.82,0.2,0.0,0.0,0.0,-208.745,-260.944,342.004,6.283,0.003,1.802,0
2024-03-27 09:16:50.632720,300,1,yolov3,,0.0,,0,145.51,0.2,0.0,0.0,0.0,-208.818,-260.635,342.002,6.283,0.003,1.802,0
2024-03-27 09:16:51.168035,300,1,yolov3,,0.0,,0,145.17,0.2,0.0,0.0,0.0,-208.896,-260.305,342.001,6.283,0.003,1.802,0
2024-03-27 09:16:51.684329,300,1,yolov3,pottedplant,55.19,39919,0,144.8,0.2,0.0,0.0,0.0,-208.979,-259.952,342.0,6.283,0.003,1.802,0
2024-03-27 09:16:52.201421,300,1,yolov3,,0.0,,0,144.42,0.2,0.0,0.0,0.0,-209.068,-259.577,341.998,6.283,0.003,1.802,0
2024-03-27 09:16:52.726405,300,1,yolov3,,0.0,,0,144.01,0.2,0.0,0.0,0.0,-209.161,-259.18,341.997,6.283,0.003,1.802,0
2024-03-27 09:16:53.270782,300,1,yolov3,,0.0,,0,143.58,0.2,0.0,0.0,0.0,-209.26,-258.759,341.995,6.283,0.003,1.802,0
2024-03-27 09:16:53.802301,300,1,yolov3,,0.0,,0,143.12,0.2,0.0,0.0,0.0,-209.365,-258.315,341.994,6.283,0.003,1.802,0
2024-03-27 09:16:54.329488,300,1,yolov3,,0.0,,0,142.64,0.2,0.0,0.0,0.0,-209.474,-257.848,341.992,6.283,0.003,1.802,0
2024-03-27 09:16:54.886094,300,1,yolov3,,0.0,,0,142.14,0.2,0.0,0.0,0.0,-209.59,-257.357,341.99,6.283,0.003,1.802,0
2024-03-27 09:16:55.404097,300,1,yolov3,car,72.17,1242,1,141.61,0.2,0.0,0.0,0.0,-209.712,-256.843,341.988,6.283,0.003,1.802,0
2024-03-27 09:16:55.937225,300,1,yolov3,pottedplant,52.23,53325,0,141.08,0.0,0.0,1.0,0.0,-209.833,-256.33,341.99,6.283,0.005,1.802,0
2024-03-27 09:16:56.473476,300,1,yolov3,,0.0,,0,140.99,0.2,0.0,0.0,0.0,-209.855,-256.236,341.995,6.283,0.007,1.802,0
2024-03-27 09:16:57.013527,300,1,yolov3,,0.0,,0,140.97,0.2,0.0,0.0,0.0,-209.858,-256.224,341.984,6.283,0.001,1.802,0
2024-03-27 09:16:57.546648,300,1,yolov3,,0.0,,0,140.95,0.2,0.0,0.0,0.0,-209.864,-256.198,341.988,6.283,0.003,1.802,0
2024-03-27 09:16:58.083990,300,1,yolov3,,0.0,,0,140.9,0.2,0.0,0.0,0.0,-209.874,-256.156,341.986,6.283,0.002,1.802,0
2024-03-27 09:16:58.622950,300,1,yolov3,,0.0,,0,140.84,0.2,0.0,0.0,0.0,-209.887,-256.097,341.987,6.283,0.003,1.802,0
