Timestamp,Time of Day (min),Weather ID (#),Model,Label,Confidence (%),Size (px^2),AEB (bool),DTC (m),Throttle (%),Steering (%),Brake (%),Handbrake (%),PosX (m),PosY (m),PosZ (m),RotX (rad),RotY (rad),RotZ (rad),Collisions (#)
2024-03-18 17:09:02.662664,1140,7,yolov2,,0.0,,0,148.03,0.0,0.0,0.0,0.0,-208.24,-263.091,342.014,0.002,0.004,1.802,0
2024-03-18 17:09:03.161005,1140,7,yolov2,,0.0,,0,148.03,0.2,0.0,0.0,0.0,-208.24,-263.091,342.014,0.002,0.004,1.802,0
2024-03-18 17:09:03.612975,1140,7,yolov2,,0.0,,0,148.02,0.2,0.0,0.0,0.0,-208.241,-263.083,342.014,0.001,0.004,1.802,0
2024-03-18 17:09:04.031409,1140,7,yolov2,,0.0,,0,148.01,0.2,0.0,0.0,0.0,-208.244,-263.072,342.014,0.002,0.004,1.802,0
2024-03-18 17:09:04.414436,1140,7,yolov2,,0.0,,0,147.99,0.2,0.0,0.0,0.0,-208.247,-263.056,342.014,0.002,0.004,1.802,0
2024-03-18 17:09:04.848300,1140,7,yolov2,,0.0,,0,147.96,0.2,0.0,0.0,0.0,-208.255,-263.024,342.014,0.002,0.004,1.802,0
2024-03-18 17:09:05.268259,1140,7,yolov2,,0.0,,0,147.92,0.2,0.0,0.0,0.0,-208.265,-262.982,342.013,0.001,0.004,1.802,0
2024-03-18 17:09:05.663815,1140,7,yolov2,,0.0,,0,147.86,0.2,0.0,0.0,0.0,-208.278,-262.93,342.013,0.001,0.004,1.802,0
2024-03-18 17:09:05.996474,1140,7,yolov2,,0.0,,0,147.82,0.2,0.0,0.0,0.0,-208.287,-262.888,342.013,0.001,0.004,1.802,0
2024-03-18 17:09:06.437295,1140,7,yolov2,,0.0,,0,147.75,0.2,0.0,0.0,0.0,-208.304,-262.818,342.012,0.001,0.004,1.802,0
2024-03-18 17:09:06.964364,1140,7,yolov2,,0.0,,0,147.69,0.2,0.0,0.0,0.0,-208.316,-262.765,342.012,0.001,0.004,1.802,0
2024-03-18 17:09:07.394778,1140,7,yolov2,,0.0,,0,147.6,0.2,0.0,0.0,0.0,-208.337,-262.676,342.012,0.001,0.004,1.802,0
2024-03-18 17:09:07.768122,1140,7,yolov2,,0.0,,0,147.5,0.2,0.0,0.0,0.0,-208.36,-262.577,342.011,0.001,0.004,1.802,0
2024-03-18 17:09:08.174226,1140,7,yolov2,,0.0,,0,147.39,0.2,0.0,0.0,0.0,-208.387,-262.465,342.011,0.001,0.004,1.802,0
2024-03-18 17:09:08.571018,1140,7,yolov2,,0.0,,0,147.26,0.2,0.0,0.0,0.0,-208.415,-262.342,342.01,0.001,0.004,1.802,0
2024-03-18 17:09:09.004153,1140,7,yolov2,,0.0,,0,147.12,0.2,0.0,0.0,0.0,-208.448,-262.208,342.009,0.001,0.004,1.802,0
2024-03-18 17:09:09.489533,1140,7,yolov2,,0.0,,0,146.97,0.2,0.0,0.0,0.0,-208.482,-262.063,342.009,0.001,0.004,1.802,0
2024-03-18 17:09:09.916950,1140,7,yolov2,,0.0,,0,146.81,0.2,0.0,0.0,0.0,-208.518,-261.906,342.008,0.002,0.004,1.802,0
2024-03-18 17:09:10.326397,1140,7,yolov2,,0.0,,0,146.64,0.2,0.0,0.0,0.0,-208.559,-261.737,342.007,0.002,0.004,1.802,0
2024-03-18 17:09:10.715022,1140,7,yolov2,,0.0,,0,146.45,0.2,0.0,0.0,0.0,-208.601,-261.557,342.006,0.004,0.004,1.802,0
2024-03-18 17:09:11.118888,1140,7,yolov2,,0.0,,0,146.25,0.2,0.0,0.0,0.0,-208.646,-261.363,342.005,0.005,0.004,1.802,0
2024-03-18 17:09:11.517824,1140,7,yolov2,,0.0,,0,146.04,0.2,0.0,0.0,0.0,-208.695,-261.158,342.004,6.283,0.003,1.802,0
2024-03-18 17:09:11.928297,1140,7,yolov2,,0.0,,0,145.82,0.2,0.0,0.0,0.0,-208.745,-260.942,342.004,6.283,0.003,1.802,0
2024-03-18 17:09:12.354447,1140,7,yolov2,,0.0,,0,145.59,0.2,0.0,0.0,0.0,-208.8,-260.712,342.003,6.283,0.003,1.802,0
2024-03-18 17:09:12.758171,1140,7,yolov2,,0.0,,0,145.34,0.2,0.0,0.0,0.0,-208.857,-260.47,342.002,6.283,0.003,1.802,0
